[ 2016-11-25T11:33:51+08:00 ] 127.0.0.1 /AcpFinance/get_problem_info
SQL: SHOW COLUMNS FROM `tp_config` [ RunTime:0.010928s ]
SQL: SELECT * FROM `tp_config`  [ RunTime:0.000490s ]
SQL: SHOW COLUMNS FROM `tp_users` [ RunTime:0.007483s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 40133 AND addtime >= 1479608936 AND addtime <= 1479609236 ) LIMIT 1   [ RunTime:0.044996s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 42073 AND addtime >= 1479604919 AND addtime <= 1479605219 ) LIMIT 1   [ RunTime:0.034831s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 45460 AND addtime >= 1479594546 AND addtime <= 1479594846 ) LIMIT 1   [ RunTime:0.031436s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 45460 AND addtime >= 1479593514 AND addtime <= 1479593814 ) LIMIT 1   [ RunTime:0.031218s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 42367 AND addtime >= 1479584611 AND addtime <= 1479584911 ) LIMIT 1   [ RunTime:0.038110s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 40062 AND addtime >= 1479575416 AND addtime <= 1479575716 ) LIMIT 1   [ RunTime:0.039555s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 41123 AND addtime >= 1479568808 AND addtime <= 1479569108 ) LIMIT 1   [ RunTime:0.037687s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 44136 AND addtime >= 1479568124 AND addtime <= 1479568424 ) LIMIT 1   [ RunTime:0.031866s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 40126 AND addtime >= 1479567494 AND addtime <= 1479567794 ) LIMIT 1   [ RunTime:0.046314s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 45376 AND addtime >= 1479565872 AND addtime <= 1479566172 ) LIMIT 1   [ RunTime:0.031454s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 41504 AND addtime >= 1479562941 AND addtime <= 1479563241 ) LIMIT 1   [ RunTime:0.034657s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 41504 AND addtime >= 1479562746 AND addtime <= 1479563046 ) LIMIT 1   [ RunTime:0.039227s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 40672 AND addtime >= 1479560450 AND addtime <= 1479560750 ) LIMIT 1   [ RunTime:0.045015s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 41780 AND addtime >= 1479555972 AND addtime <= 1479556272 ) LIMIT 1   [ RunTime:0.038417s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 40896 AND addtime >= 1479551401 AND addtime <= 1479551701 ) LIMIT 1   [ RunTime:0.031980s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 45445 AND addtime >= 1479549601 AND addtime <= 1479549901 ) LIMIT 1   [ RunTime:0.033388s ]
SQL: SELECT COUNT(*) AS tp_count FROM `tp_account` WHERE ( change_type = 13 AND user_id = 44385 AND addtime >= 1479549535 AND addtime <= 1479549835 ) LIMIT 1   [ RunTime:0.045893s ]
